user_id,active_month,avg_month_logins_amount,days_since_last_login,frecuency_score_last_active_month,is_churn,avg_month_fiat_payment_volumen,avg_month_fiat_payment_tx_amount,avg_month_crypto_payment_volumen,avg_month_earn_volumen,avg_month_earn_tx_amount,avg_month_fiat_cashin_volumen,avg_month_fiat_cashin_tx_amount,avg_month_crypto_cashin_volumen,avg_month_crypto_cashin_tx_amount,avg_month_fiat_cashout_volumen,avg_month_fiat_cashout_tx_amount,avg_month_crypto_cashout_volumen,avg_month_crypto_cashout_tx_amount
user_05183,2,1.1,241,5.22,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_05184,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05185,6,15.0,1,0.0,0,152.76,5,106.78,1.9,10,1740.51,9,0.0,0,1480.93,12,0.0,1
user_05186,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_05187,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05188,7,26.7,00:00:00,0.0,0,99.78,5,0.0,0.0,0,2874.3,54,0.0,0,2786.35,40,0.0,0
user_05189,1,0.9,227,5.57,1,0.0,1,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05190,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05191,1,1.8,326,10.31,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05192,7,7.3,23,0.0,0,3.71,0,0.0,0.18,15,25.45,1,0.0,1,20.55,2,0.0,0
user_05193,1,1.7,314,10.71,1,0.0,1,0.0,0.0,1,0.0,2,0.0,0,0.0,1,0.0,0
user_05194,1,2.0,327,14.52,1,0.0,0,0.0,0.0,0,0.78,1,0.0,1,0.75,2,0.0,0
user_05195,2,1.8,157,4.38,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05196,1,1.2,112,39.53,1,0.0,0,4.81,0.0,0,2.7,0,0.0,0,2.31,0,0.0,0
user_05197,7,7.0,1,0.0,0,1.22,1,0.0,1.24,13,209.38,1,0.0,1,176.51,0,0.0,0
user_05198,2,3.2,175,32.83,1,0.0,1,0.5,0.0,0,0.0,0,0.0,0,0.45,0,0.0,1
user_05199,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05200,1,0.9,88,3.98,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05201,1,1.0,339,4.92,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05202,1,2.1,274,10.01,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05203,1,4.1,287,26.64,1,0.0,0,0.0,0.0,0,378.83,2,0.0,1,384.83,3,0.0,0
user_05204,1,1.0,212,17.61,1,0.0,0,0.88,0.0,1,0.0,0,0.0,0,0.98,2,0.0,0
user_05205,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05206,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05207,6,0.9,172,37.68,1,0.0,0,5.02,0.0,1,0.0,0,5.23,1,4.91,0,0.0,0
user_05208,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05209,1,1.2,351,6.23,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05210,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05211,1,1.1,368,4.21,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05212,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05213,1,1.9,94,8.07,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05214,3,11.6,18,36.14,1,22.84,4,4.28,0.09,7,50.16,7,1.13,1,27.25,4,0.56,0
user_05215,1,0.8,326,5.34,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05216,1,1.9,120,9.66,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05217,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05218,1,1.1,242,5.95,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05219,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05220,11,13.2,296,0.0,0,110.65,2,0.02,0.08,16,122.26,0,0.0,0,3.72,0,0.0,0
user_05221,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05222,1,2.1,342,10.38,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05223,9,11.2,18,3.87,1,19.99,2,0.7,0.0,1,335.55,7,0.0,0,329.14,14,0.0,1
user_05224,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05225,6,11.4,00:00:00,0.0,0,1285.5,24,0.0,0.0,1,1786.59,7,0.0,1,193.06,1,0.0,0
user_05226,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05227,1,1.0,339,3.71,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05228,2,5.6,307,4.35,1,335.05,12,0.0,0.0,0,385.18,6,0.0,0,55.78,0,0.0,0
user_05229,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05230,1,1.0,321,4.86,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05231,3,6.3,74,27.53,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05232,4,3.1,27,14.31,1,39.99,1,0.0,0.0,0,43.86,1,0.0,0,0.0,1,0.0,0
user_05233,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_05234,1,1.1,312,4.48,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05235,1,1.0,215,5.92,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1
user_05236,1,18.0,313,228.46,1,856.46,32,0.82,0.0,0,1057.66,12,0.0,0,92.24,3,0.0,0
user_05237,3,0.9,155,4.91,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05238,5,21.0,6,0.0,0,4.37,0,1.37,0.06,4,22.93,1,0.0,0,23.21,2,0.0,0
user_05239,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05240,1,1.7,241,9.81,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05241,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05242,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05243,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1
user_05244,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05245,1,1.0,333,4.08,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_05246,2,7.7,76,8.09,1,0.0,0,0.0,0.02,4,9.16,1,0.0,1,12.66,1,0.0,1
user_05247,1,1.0,263,3.36,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05248,10,20.1,15,21.18,1,8.95,2,0.37,0.0,1,744.46,29,0.0,0,740.86,74,0.0,0
user_05249,1,1.1,252,2.99,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_05250,1,0.9,199,9.2,1,0.0,0,0.0,0.0,0,0.57,2,0.0,0,0.53,2,0.0,1
user_05251,2,13.1,225,571.59,1,17.32,19,0.0,0.0,0,20.8,10,0.0,0,2.03,2,0.0,0
user_05252,3,4.8,152,9.26,1,0.0,0,100.01,0.0,0,105.65,1,0.0,1,0.0,0,87.03,0
user_05253,4,2.7,121,8.78,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05254,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05255,2,4.0,120,1018.18,1,0.0,0,0.92,0.0,0,18403.43,52,0.0,0,21305.97,53,0.0,1
user_05256,1,2.1,134,11.6,1,0.0,0,0.0,0.0,0,0.01,1,0.0,1,0.0,0,0.0,0
user_05257,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_05258,1,1.0,247,4.69,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,1
user_05259,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0
user_05260,1,1.2,244,5.33,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05261,2,1.2,261,4.48,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05262,2,3.0,317,76.15,1,0.0,0,0.0,0.0,1,2130.63,8,0.0,0,1933.1,4,0.0,0
user_05263,1,0.9,72,4.95,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05264,3,2.6,131,164.57,1,0.0,1,181.64,1.68,18,0.0,0,172.24,0,185.1,1,0.0,0
user_05265,4,8.3,154,28.15,1,5.82,0,0.0,0.0,0,69.47,2,0.0,0,58.83,4,0.0,0
user_05266,4,14.1,71,31.69,1,0.0,1,85.12,0.0,0,43.4,1,0.0,0,45.84,0,0.0,1
user_05267,1,0.9,278,4.32,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1
user_05268,4,16.9,4,0.0,0,0.0,0,10.64,0.08,11,32.36,6,0.0,0,30.93,6,0.0,0
user_05269,1,1.1,140,5.09,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1
user_05270,13,11.1,2,0.0,0,41.91,5,5.8,0.18,5,123.73,7,6.0,0,113.69,14,0.0,0
user_05271,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05272,1,1.0,246,3.55,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05273,9,6.4,3,0.0,0,52.77,1,3.12,0.68,38,77.34,1,0.0,0,0.48,0,0.0,0
user_05274,3,5.7,282,119.75,1,101.55,5,0.0,0.0,1,114.96,1,0.0,1,7.09,0,0.0,0
user_05275,1,6.1,251,177.15,1,450.79,28,0.0,0.0,0,465.12,10,0.0,0,12.48,3,0.0,0
user_05276,1,1.0,248,3.46,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1
user_05277,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05278,2,2.6,59,6.8,1,0.0,0,0.23,0.0,0,0.27,0,0.0,1,0.0,0,0.0,0
user_05279,1,1.1,236,5.82,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05280,1,2.0,301,11.09,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05281,1,1.9,195,26.19,1,0.0,1,0.78,0.0,0,0.0,0,0.0,0,0.88,0,0.0,0
user_05282,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05283,1,2.2,225,9.52,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_05284,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05285,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0
user_05286,2,11.0,320,18.68,1,190.07,9,0.0,0.0,0,201.12,4,0.0,0,1.29,2,0.0,0
user_05287,1,1.0,260,4.52,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_05288,3,5.5,254,26.83,1,49.58,3,0.0,0.0,0,59.33,0,0.0,0,5.34,0,0.0,0
user_05289,1,,,18.07,1,0.0,0,2.36,0.0,0,0.0,0,0.0,0,2.47,1,0.0,1
user_05290,7,6.1,2,0.0,0,0.0,0,14.93,3.13,18,0.13,0,338.15,2,10.45,0,130.96,0
user_05291,1,3.8,102,19.26,1,0.0,0,0.0,0.0,0,0.74,0,0.0,0,0.8,1,0.0,0
user_05292,1,0.8,80,23.97,1,0.0,0,1.06,0.0,0,0.0,0,0.0,0,1.08,1,0.0,1
user_05293,2,1.5,73,9.93,1,0.0,0,0.0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0
user_05294,1,3.6,327,15.43,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1
user_05295,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05296,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05297,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05298,1,1.2,296,4.28,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1
user_05299,2,8.9,294,8.28,1,216.7,7,0.0,0.0,0,230.68,3,0.0,1,0.0,0,0.0,0
user_05300,2,2.3,152,5.5,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_05301,9,22.5,00:00:00,0.0,0,6.47,0,0.0,0.0,0,1180.17,170,0.0,0,1263.85,62,0.0,0
user_05302,11,11.8,5,0.0,0,108.42,5,0.05,0.0,1,493.14,8,0.2,0,387.16,17,0.0,0
user_05303,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05304,1,1.9,242,9.72,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05305,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05306,2,4.6,283,31.19,1,100.7,4,1.31,0.0,1,134.23,1,0.0,0,16.21,3,0.0,0
user_05307,1,1.0,240,3.83,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_05308,1,1.0,190,22.36,1,0.0,0,0.79,0.0,0,0.0,0,0.0,0,0.86,1,0.0,0
user_05309,3,1.0,248,5.3,1,0.0,0,0.0,0.0,0,0.03,0,0.0,0,0.03,0,0.0,1
user_05310,1,0.9,132,3.3,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_05311,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05312,1,2.6,136,32.62,1,0.0,1,0.75,0.0,0,0.0,0,0.0,0,0.73,2,0.0,0
user_05313,1,1.1,67,18.27,1,0.0,0,1.63,0.0,1,0.0,0,0.0,0,1.54,2,0.0,0
user_05314,1,1.9,322,8.27,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05315,1,1.8,142,8.97,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05316,1,2.7,332,13.81,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05317,1,3.7,343,15.09,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05318,1,0.9,336,4.96,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05319,8,6.2,1,0.0,0,253.92,10,0.0,6.82,13,467.79,2,0.0,0,206.76,0,0.0,0
user_05320,12,15.4,2,0.0,0,444.46,6,105.58,0.17,13,309.05,5,224.87,1,100.91,3,16.02,1
user_05321,1,2.1,342,9.55,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05322,1,5.7,171,57.0,1,0.0,0,0.92,0.0,0,36.28,3,0.0,0,35.71,7,0.0,0
user_05323,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05324,2,0.9,338,3.59,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05325,3,1.0,193,6.92,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05326,1,2.1,194,10.16,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05327,2,5.0,322,54.47,1,2.77,0,0.0,0.0,0,110.31,1,0.0,0,104.7,2,0.0,1
user_05328,6,11.2,11,8.09,1,0.0,0,9.91,0.02,3,12.46,3,2.17,0,15.0,4,0.0,0
user_05329,3,1.7,292,15.59,1,0.0,0,0.0,0.0,0,14.64,0,0.0,1,15.35,0,0.0,0
user_05330,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05331,3,3.4,229,16.25,1,0.0,0,27.38,0.0,0,32.83,0,0.0,0,0.0,1,0.0,1
user_05332,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05333,5,8.4,175,4.37,1,0.0,0,0.0,0.0,1,1334.6,9,0.0,0,1416.74,32,0.0,0
user_05334,1,,,0.0,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_05335,8,4.1,27,0.0,0,2.99,0,63.49,2.56,31,46.33,1,59.45,0,102.59,0,2.7,0
user_05336,2,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05337,1,2.2,111,7.66,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05338,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05339,1,2.4,315,11.8,1,0.0,0,0.0,0.0,0,2.66,1,0.0,1,2.7,0,0.0,0
user_05340,1,1.0,319,4.1,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05341,3,2.0,264,5.71,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05342,1,2.0,168,10.75,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_05343,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05344,1,1.1,365,4.35,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05345,1,11.1,293,265.62,1,444.86,32,0.0,0.0,0,461.94,33,0.0,0,16.92,2,0.0,0
user_05346,1,1.1,122,6.77,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05347,2,1.2,88,12.97,1,0.0,0,0.0,0.0,1,0.18,0,0.0,0,0.17,0,0.0,0
user_05348,1,2.5,103,27.49,1,0.0,0,0.75,0.0,0,0.0,0,0.0,0,0.68,2,0.0,0
user_05349,1,,,0.0,1,0.0,1,0.0,0.0,1,0.0,0,0.0,1,0.0,1,0.0,0
user_05350,1,1.1,329,3.75,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05351,2,1.0,328,7.82,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0
user_05352,1,1.1,315,4.74,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05353,1,1.0,93,4.49,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05354,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05355,1,4.8,194,29.32,1,0.0,0,0.0,0.0,0,0.05,1,0.0,0,0.06,2,0.0,1
user_05356,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05357,1,4.0,209,23.06,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05358,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05359,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05360,1,6.5,70,30.53,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05361,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05362,1,1.0,167,5.69,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05363,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05364,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05365,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05366,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05367,5,6.3,00:00:00,0.0,0,0.0,0,0.0,0.51,12,84.08,1,0.0,0,52.17,0,0.0,0
user_05368,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05369,1,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05370,1,1.1,369,5.35,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05371,1,1.1,284,4.56,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05372,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0
user_05373,3,11.0,71,0.0,1,0.0,0,386.77,0.0,0,19797.33,1829,0.0,0,19626.6,182,471.71,0
user_05374,1,3.4,162,18.75,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05375,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05376,1,2.3,83,14.43,1,0.0,0,0.0,0.0,0,1.76,1,0.0,0,1.87,1,0.0,0
user_05377,6,3.1,00:00:00,0.0,0,0.0,1,204.45,0.0,1,0.0,1,199.29,0,197.77,0,0.0,0
user_05378,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05379,1,2.1,294,10.63,1,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0
user_05380,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_05381,4,4.5,3,0.0,0,0.0,1,0.0,0.01,4,4.77,0,0.0,0,3.92,0,0.0,0
user_05382,1,2.8,270,13.78,1,0.0,1,0.0,0.0,0,0.08,2,0.0,0,0.0,0,0.0,1
user_05383,3,2.7,216,5.12,1,0.0,0,95.24,0.0,0,75.68,1,17.91,1,19.73,0,69.93,0
user_05384,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05385,1,1.0,356,4.02,1,0.0,1,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0
user_05386,1,1.1,210,4.35,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0
user_05387,1,2.0,206,26.37,1,0.0,0,0.85,0.0,0,0.0,1,0.0,1,0.97,0,0.0,0
user_05388,1,1.0,193,26.27,1,0.0,0,0.96,0.0,0,0.0,1,0.0,0,0.86,1,0.0,0
user_05389,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05390,1,1.1,306,5.31,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05391,2,,,0.0,1,0.0,1,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
user_05392,1,3.3,205,37.89,1,0.0,0,0.86,0.0,0,0.0,1,0.0,1,0.88,1,0.0,0
user_05393,1,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05394,1,3.1,350,12.19,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05395,2,1.0,95,4.81,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
user_05396,2,4.4,45,17.25,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0
user_05397,1,1.9,78,10.32,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05398,3,6.0,301,3.96,1,191.97,7,0.34,0.41,6,190.72,2,0.0,0,1.47,0,0.0,0
user_05399,1,1.1,346,3.29,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05400,1,14.5,312,234.98,1,794.43,41,0.0,0.0,0,783.4,3,0.0,1,0.0,0,0.0,1
user_05401,4,21.2,2,0.0,0,0.51,0,37.25,0.03,32,35.72,5,0.0,0,3.15,0,0.0,0
user_05402,1,1.1,352,4.35,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05403,6,7.4,00:00:00,0.0,0,2.09,0,0.0,0.04,6,43.79,5,0.0,1,42.96,4,0.0,0
user_05404,6,2.1,33,22.43,1,62.38,1,0.12,0.0,0,67.79,1,0.0,0,0.0,0,0.0,0
user_05405,5,5.5,70,35.36,1,0.0,1,1.04,0.0,0,0.0,0,0.0,0,1.01,0,0.0,1
user_05406,1,,,0.0,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1
user_05407,1,1.0,304,19.38,1,0.0,0,0.0,0.0,0,0.01,2,0.0,1,0.01,1,0.0,0
user_05408,2,5.1,60,80.66,1,0.0,0,0.0,0.0,0,1993.87,106,0.0,0,1580.57,10,0.0,1
user_05409,1,9.3,71,131.51,1,0.0,0,0.0,0.0,1,4317.29,9,0.0,0,4582.98,13,0.0,0
user_05410,2,1.0,134,23.56,1,0.0,0,1.14,0.0,1,0.0,0,0.0,1,1.09,0,0.0,0
user_05411,2,,,0.0,1,0.0,0,0.0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1
user_05412,1,2.3,320,9.34,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0
user_05413,1,1.1,245,4.93,1,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0
user_05414,5,8.4,10,0.0,0,9.22,2,0.0,0.03,11,33.25,7,0.0,0,21.32,6,0.0,0
user_05415,1,6.9,254,59.96,1,0.0,1,0.0,0.0,0,86.58,4,0.0,0,76.51,4,0.0,0
user_05416,1,1.0,350,5.24,1,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0
user_05417,1,2.2,229,23.43,1,0.0,0,0.0,0.0,1,92.15,3,0.0,1,91.81,2,0.0,0
user_05418,1,1.0,173,146.97,1,0.0,0,9.42,0.0,0,0.0,1,9.06,3,8.59,3,0.0,0
